Senior_Citizen,Tenure,Monthly_Charges,Total_Charges,Gender_Male,Contract_One Year,Contract_Two Year,Payment_Method_Credit Card,Payment_Method_Electronic Check,Payment_Method_Mailed Check,Internet_Service_Fiber Optic,Internet_Service_No
0,23,77.14,1774.22,False,False,False,False,False,True,True,False
0,51,35.51,1811.01,True,False,True,True,False,False,True,False
0,27,63.41,1712.07,False,False,False,False,False,False,False,False
0,63,105.76,6662.88,True,False,False,False,False,True,True,False
0,9,61.65,554.85,True,False,False,True,False,False,False,False
0,48,38.38,1842.24,False,False,False,True,False,False,False,False
0,13,87.2,1133.6,False,False,True,False,False,True,True,False
0,61,92.4,5636.4,False,False,False,False,False,False,False,False
0,32,70.46,2254.72,True,False,False,True,False,False,False,False
0,10,73.2,732.0,True,False,False,False,False,True,False,False
0,17,107.09,1820.53,False,True,False,False,False,False,False,False
0,11,39.08,429.88,True,False,False,False,True,False,True,False
0,49,91.97,4506.53,False,False,False,True,False,False,True,False
0,3,62.92,188.76,False,True,False,False,False,False,False,True
0,17,87.94,1494.98,True,True,False,True,False,False,True,False
0,36,41.67,1500.12,True,True,False,False,False,False,True,False
1,21,54.91,1153.11,False,False,False,False,False,False,True,False
0,61,67.51,4118.11,True,False,True,False,False,True,True,False
0,45,67.14,3021.3,True,False,False,False,True,False,False,True
0,7,113.24,792.68,False,True,False,False,False,False,False,True
1,25,48.89,1222.25,False,False,True,True,False,False,False,False
0,43,66.66,2866.38,False,False,False,False,True,False,True,False
0,51,119.48,6093.48,False,False,False,False,False,False,False,False
0,71,59.83,4247.93,False,False,False,False,False,True,False,False
0,5,51.92,259.6,True,False,False,False,False,True,False,False
0,10,58.15,581.5,True,False,False,True,False,False,False,True
0,51,115.28,5879.28,False,True,False,False,False,False,True,False
0,63,81.79,5152.77,False,False,False,False,True,False,False,True
0,46,35.39,1627.94,True,False,True,False,False,False,True,False
0,40,66.33,2653.2,True,True,False,False,False,True,True,False
0,30,55.28,1658.4,False,False,True,False,False,True,False,False
0,36,107.82,3881.52,True,True,False,False,False,True,False,False
0,50,66.15,3307.5,False,False,False,False,False,False,False,False
0,1,20.42,20.42,True,False,False,True,False,False,True,False
0,59,50.53,2981.27,False,True,False,True,False,False,True,False
0,5,28.24,141.2,False,False,True,True,False,False,False,False
0,52,117.15,6091.8,True,False,False,False,True,False,False,False
1,72,116.9,8416.8,True,False,False,True,False,False,False,True
0,26,74.68,1941.68,True,False,False,False,True,False,False,False
0,17,109.53,1862.01,False,True,False,False,False,False,False,False
0,31,48.03,1488.93,True,True,False,True,False,False,True,False
0,32,96.44,3086.08,True,False,False,False,False,False,False,False
0,33,101.48,3348.84,True,False,False,False,False,True,True,False
0,44,49.39,2173.16,False,False,True,False,True,False,True,False
0,54,73.72,3980.88,False,True,False,True,False,False,True,False
0,52,115.75,6019.0,True,False,True,True,False,False,False,False
0,57,96.62,5507.34,False,False,False,True,False,False,True,False
0,55,84.96,4672.8,True,True,False,False,False,False,False,False
0,16,28.85,461.6,True,False,False,False,False,False,True,False
0,23,80.81,1858.63,True,False,True,False,False,True,False,True
0,3,71.67,181.65,False,True,False,False,True,False,False,False
1,56,118.24,6621.44,False,False,False,True,False,False,True,False
0,57,102.06,5817.42,True,False,False,False,False,True,False,False
1,10,67.23,672.3,False,True,False,False,False,True,True,False
0,58,67.16,3895.28,False,False,False,True,False,False,True,False
0,7,80.26,561.82,False,False,False,False,False,True,True,False
0,35,116.55,4079.25,False,False,True,True,False,False,True,False
0,17,116.71,1984.07,False,False,False,True,False,False,True,False
0,7,93.32,653.24,True,False,False,True,False,False,True,False
0,8,56.69,453.52,True,False,False,False,True,False,False,False
0,58,58.96,3419.68,True,False,False,True,False,False,True,False
0,62,79.9,4953.8,False,False,False,False,False,False,False,False
1,39,41.1,1602.9,True,True,False,False,True,False,False,False
0,7,114.17,799.19,False,False,True,True,False,False,True,False
0,24,77.17,1852.08,True,False,False,True,False,False,True,False
0,30,108.27,3248.1,False,True,False,False,False,True,False,False
0,46,26.86,1235.56,False,True,False,False,False,True,True,False
0,60,37.64,2258.4,True,False,True,False,False,False,True,False
0,52,105.14,5467.28,False,False,False,False,False,True,False,False
0,20,100.25,2005.0,False,False,False,False,True,False,True,False
0,69,110.63,7633.47,False,True,False,False,True,False,False,False
0,14,108.49,1518.86,True,False,False,False,False,True,True,False
0,19,114.62,2177.78,False,True,False,False,False,True,False,False
0,39,118.49,4621.11,True,False,False,False,False,True,True,False
0,18,69.8,1256.4,False,True,False,False,True,False,False,False
1,51,91.67,4675.17,True,False,False,True,False,False,True,False
0,40,52.58,2103.2,False,True,False,True,False,False,True,False
0,29,62.73,1819.17,True,False,False,True,False,False,False,False
0,64,106.08,6789.12,True,False,True,False,True,False,False,False
0,48,21.27,1020.96,False,False,True,False,True,False,False,False
0,10,93.93,939.3,True,False,True,False,False,True,True,False
1,7,52.01,364.07,False,False,False,False,False,False,False,True
1,31,62.84,1948.04,False,False,True,True,False,False,True,False
0,10,117.08,1170.8,False,False,True,False,False,False,True,False
0,15,70.12,1051.8,False,False,True,True,False,False,True,False
0,51,65.57,3344.07,False,False,True,False,False,True,True,False
0,67,25.68,1720.56,True,True,False,False,False,False,True,False
0,67,119.67,8017.89,False,True,False,False,False,False,False,False
0,34,113.75,3867.5,False,False,True,False,True,False,True,False
0,49,78.81,3861.69,False,False,False,False,False,True,False,True
0,26,82.83,2153.58,True,False,False,False,False,True,False,False
0,52,86.75,4511.0,True,False,False,True,False,False,True,False
0,45,97.86,4403.7,True,True,False,False,False,True,True,False
0,49,101.25,4961.25,True,True,False,True,False,False,False,False
0,19,115.63,2196.97,False,False,False,False,True,False,True,False
0,38,67.92,2580.96,True,False,False,False,True,False,False,False
0,44,97.34,4282.96,True,False,False,True,False,False,True,False
0,42,87.18,3661.56,True,False,False,False,False,True,True,False
0,38,61.47,2335.86,False,False,False,True,False,False,False,True
0,21,109.45,2298.45,False,False,True,False,True,False,True,False
0,17,117.02,1989.34,False,False,False,False,True,False,True,False
0,69,24.68,1702.92,False,False,False,False,True,False,True,False
0,60,71.67,3912.0,False,False,True,True,False,False,True,False
0,1,75.45,75.45,False,True,False,True,False,False,False,False
0,62,47.32,2933.84,True,False,False,False,False,True,False,False
1,25,107.75,2693.75,False,True,False,False,False,False,True,False
1,24,107.62,2582.88,True,False,True,False,False,True,False,False
0,26,82.96,2156.96,True,False,False,False,False,True,False,True
0,36,91.49,3293.64,False,False,True,False,False,True,True,False
0,38,54.41,2067.58,True,False,False,False,False,False,True,False
0,47,97.89,4600.83,False,False,True,False,False,True,False,False
0,33,78.07,2576.31,True,False,True,True,False,False,True,False
0,11,29.76,327.36,False,False,False,False,True,False,True,False
0,22,39.13,860.86,False,True,False,False,True,False,False,False
1,35,116.23,4068.05,False,False,False,False,True,False,True,False
0,1,84.32,84.32,False,False,False,False,True,False,False,False
1,47,115.96,5450.12,True,False,False,False,False,True,False,False
0,69,71.67,6499.11,True,True,False,False,False,True,False,False
0,14,62.55,875.7,True,True,False,False,True,False,False,False
0,31,107.16,3321.96,False,True,False,False,False,False,True,False
0,15,74.63,1119.45,True,False,False,True,False,False,True,False
0,19,28.45,540.55,False,False,False,False,True,False,False,False
0,67,93.99,6297.33,True,False,False,False,True,False,False,False
0,13,26.66,346.58,True,False,False,False,False,True,True,False
0,50,79.12,3956.0,False,True,False,False,False,True,True,False
0,71,119.73,8500.83,True,False,True,False,True,False,False,True
0,34,102.54,3486.36,True,False,False,False,True,False,True,False
0,3,77.54,232.62,False,False,False,False,True,False,False,False
0,41,38.36,1572.76,False,False,False,False,True,False,False,False
1,38,53.97,2050.86,False,True,False,False,False,True,True,False
0,72,70.34,5064.48,False,False,False,False,False,True,True,False
0,31,53.8,1667.8,True,False,False,False,False,False,True,False
0,15,63.37,950.55,False,True,False,False,False,True,False,False
0,32,69.55,2225.6,True,False,False,False,True,False,True,False
0,56,37.22,2084.32,False,False,False,False,False,True,True,False
0,19,66.78,1268.82,True,True,False,False,False,True,False,True
0,42,26.57,1115.94,True,False,True,False,True,False,False,True
0,13,79.37,1031.81,False,False,False,False,True,False,False,False
0,47,91.33,4292.51,False,False,False,True,False,False,False,False
1,25,89.43,2235.75,False,False,False,True,False,False,False,False
0,34,51.31,1744.54,False,False,False,False,False,True,False,False
1,24,39.25,942.0,False,True,False,True,False,False,True,False
0,65,79.99,5199.35,False,True,False,True,False,False,False,False
0,63,54.6,3439.8,True,False,False,False,True,False,True,False
0,42,109.0,4578.0,False,False,True,False,False,True,False,False
1,53,71.53,3791.09,False,False,False,False,False,True,True,False
0,36,102.89,3704.04,True,False,False,False,False,True,False,False
0,60,58.08,3484.8,True,True,False,True,False,False,False,False
0,24,81.13,1947.12,True,False,True,False,False,True,True,False
0,7,53.78,376.46,False,True,False,False,False,False,False,False
0,16,119.07,1905.12,False,True,False,False,False,False,True,False
0,4,95.02,380.08,True,False,False,False,False,False,False,False
0,29,47.93,1389.97,False,False,False,False,False,True,True,False
1,21,99.44,2088.24,False,False,False,False,False,False,True,False
0,53,111.55,5912.15,True,False,False,True,False,False,True,False
0,49,38.45,1884.05,False,True,False,True,False,False,False,True
0,51,78.84,4020.84,True,True,False,False,False,False,False,False
0,61,36.98,2255.78,False,False,True,False,False,False,True,False
0,59,77.94,4598.46,False,False,True,False,False,False,False,True
0,49,82.59,4046.91,True,False,False,True,False,False,False,False
0,53,97.91,5189.23,True,False,False,False,False,True,False,True
0,21,83.66,1756.86,True,True,False,False,True,False,True,False
0,39,97.0,3783.0,True,False,False,False,False,True,False,True
1,71,47.64,3382.44,False,False,True,False,False,True,False,False
0,31,63.78,1977.18,False,False,False,False,False,False,False,False
1,5,108.71,543.55,False,False,True,True,False,False,True,False
0,68,20.44,1389.92,False,False,False,False,False,False,True,False
0,6,71.67,348.06,True,False,True,False,False,False,True,False
0,2,91.67,183.34,True,True,False,True,False,False,True,False
0,56,98.32,5505.92,False,True,False,False,True,False,False,False
0,50,95.03,4751.5,False,False,False,True,False,False,True,False
0,32,105.21,3366.72,True,True,False,False,False,False,True,False
0,45,24.23,1090.35,True,True,False,False,True,False,True,False
0,72,104.6,7531.2,True,True,False,False,False,False,False,False
0,25,92.49,2312.25,False,True,False,False,True,False,False,False
0,15,117.54,1763.1,False,True,False,False,False,False,True,False
0,67,82.18,5506.06,False,True,False,False,True,False,True,False
0,35,30.81,1078.35,False,False,False,True,False,False,False,False
0,14,71.67,1487.22,False,False,False,False,False,True,False,False
1,48,51.85,2488.8,False,True,False,True,False,False,False,False
1,58,46.18,2678.44,True,False,False,False,False,True,False,False
0,12,30.86,370.32,False,False,False,True,False,False,False,False
0,63,70.58,4446.54,True,True,False,False,False,True,False,False
0,31,23.16,717.96,True,True,False,True,False,False,False,False
0,39,118.5,4621.5,False,False,False,False,True,False,False,False
1,14,92.15,1290.1,True,False,False,False,False,True,True,False
0,22,97.33,2141.26,False,False,True,False,True,False,False,False
0,20,44.37,887.4,True,True,False,False,False,False,False,False
0,61,32.71,1995.31,False,False,False,False,False,False,False,True
0,26,51.34,1334.84,False,False,False,False,False,True,False,False
0,15,85.46,1281.9,False,False,False,False,False,False,True,False
0,24,53.81,1291.44,False,False,False,False,False,False,True,False
0,7,62.72,439.04,False,False,True,True,False,False,True,False
0,5,43.01,215.05,False,True,False,False,False,False,True,False
0,36,101.51,3654.36,False,False,False,True,False,False,False,False
0,9,78.45,706.05,True,False,False,False,False,True,False,True
0,13,86.01,1118.13,True,True,False,True,False,False,True,False
0,37,71.5,2645.5,False,True,False,False,False,True,True,False
0,72,42.54,3062.88,True,False,False,False,True,False,True,False
0,54,107.56,5808.24,True,True,False,False,False,False,False,False
0,54,119.34,6444.36,True,False,True,False,True,False,True,False
0,30,42.03,1260.9,True,False,True,False,False,False,False,False
0,27,85.97,2321.19,False,False,True,False,False,False,False,True
0,45,71.67,3467.7,False,False,False,True,False,False,False,False
0,12,55.98,671.76,False,False,True,False,True,False,False,False
0,56,61.48,3442.88,False,False,False,False,False,True,False,False
0,64,91.78,5873.92,False,True,False,False,True,False,False,False
0,6,30.0,180.0,True,False,True,False,False,True,True,False
0,20,53.09,1061.8,False,False,False,False,True,False,False,False
0,64,50.58,3237.12,False,True,False,True,False,False,True,False
0,18,94.7,1704.6,True,True,False,False,False,False,False,False
1,26,38.03,988.78,False,False,True,False,True,False,False,True
0,68,30.4,2067.2,True,True,False,False,False,True,True,False
1,19,87.35,1659.65,False,False,False,False,True,False,True,False
0,38,46.41,1763.58,True,False,False,False,True,False,True,False
1,22,94.58,2080.76,True,True,False,True,False,False,True,False
0,40,98.41,3936.4,False,False,False,True,False,False,True,False
1,48,23.8,1142.4,True,False,False,False,False,True,False,True
0,53,20.56,1089.68,True,True,False,False,False,False,False,False
0,50,84.27,4213.5,False,False,True,False,True,False,False,False
