Customer_ID,Gender,Senior_Citizen,Tenure,Monthly_Charges,Total_Charges,Contract,Payment_Method,Internet_Service
C00366,Male,1,60,80.97,4858.2,Month-to-month,Bank Transfer,Fiber Optic
C00367,Female,0,65,92.37,6004.05,One Year,Mailed Check,DSL
C00368,Female,0,32,22.5,720.0,Month-to-month,Credit Card,Fiber Optic
C00369,Male,0,21,77.06,1618.26,One Year,Electronic Check,Fiber Optic
C00370,Male,0,18,108.42,1951.56,Two Year,Mailed Check,Fiber Optic
C00371,Male,0,60,21.74,1304.4,Two Year,Bank Transfer,DSL
C00372,Male,0,13,60.52,786.76,Month-to-month,Electronic Check,DSL
C00373,Male,0,24,112.62,2702.88,Month-to-month,Electronic Check,Fiber Optic
C00374,Female,0,30,55.32,1659.6,Month-to-month,Electronic Check,Fiber Optic
C00375,Male,0,2,65.87,131.74,Month-to-month,Electronic Check,DSL
C00376,Male,0,25,118.15,2953.75,Month-to-month,Electronic Check,DSL
C00377,Female,0,50,39.93,1996.5,One Year,Bank Transfer,Fiber Optic
C00378,Male,0,14,26.53,371.42,Month-to-month,Credit Card,Fiber Optic
C00379,Female,0,6,105.94,635.64,two year,Electronic Check,Fiber Optic
C00380,Male,0,30,106.85,3205.5,Two Year,Credit Card,DSL
C00381,,0,30,67.21,2016.3,Month-to-month,Credit Card,No
C00382,Female,0,38,71.42,2713.96,Two Year,Mailed Check,Fiber Optic
C00383,Female,0,58,,6007.64,One Year,Bank Transfer,Fiber Optic
C00384,Female,0,41,93.86,-100.0,Month-to-month,Electronic Check,Fiber Optic
C00385,Female,0,57,46.51,2651.07,Month-to-month,Credit Card,Fiber Optic
C00386,Female,0,36,21.69,780.84,Month-to-month,Mailed Check,Fiber Optic
C00387,Male,0,64,67.97,4350.08,Month-to-month,Credit Card,No
C00388,Male,1,16,105.89,1694.24,1 Year,Electronic Check,Fiber Optic
C00389,F,0,72,109.58,7889.76,Month-to-month,Bank Transfer,DSL
C00390,Female,1,14,115.62,1618.68,One Year,Bank Transfer,Fiber Optic
C00391,Female,0,31,107.96,3346.76,Month-to-month,Electronic Check,DSL
C00392,Male,0,66,78.0,5148.0,Month-to-month,Credit Card,DSL
C00393,Male,1,68,64.46,4383.28,One Year,Mailed Check,Fiber Optic
C00394,Female,0,65,97.48,6336.2,One Year,Bank Transfer,No
C00395,Male,0,55,93.98,5168.9,Month-to-month,Bank Transfer,Fiber Optic
C00396,Female,0,40,73.81,2952.4,Month-to-month,Credit Card,DSL
C00397,Female,0,25,28.73,718.25,Two Year,Credit Card,DSL
C00398,Male,0,25,112.61,2815.25,One Year,Credit Card,Fiber Optic
C00399,Female,0,3,65.56,196.68,Month-to-month,Mailed Check,DSL
C00400,Female,1,69,56.33,3886.77,Month-to-month,Credit Card,DSL
C00401,Male,0,26,82.96,2156.96,Month-to-month,Mailed Check,No
C00402,Female,1,40,87.38,3495.2,Month-to-month,Electronic Check,DSL
C00403,Female,1,38,41.07,1560.66,One Year,Mailed Check,Fiber Optic
C00404,Female,0,38,103.69,3940.22,Two Year,Credit Card,DSL
C00405,Male,0,68,48.99,3331.32,One Year,Mailed Check,DSL
C00406,Female,1,7,38.67,270.69,Month-to-month,Mailed Check,DSL
C00407,Male,1,30,60.64,1819.2,Two Year,Mailed Check,DSL
C00408,Male,0,19,93.06,1768.14,Month-to-month,Bank Transfer,Fiber Optic
C00409,Female,0,35,116.55,4079.25,Two Year,Credit Card,Fiber Optic
C00410,Male,0,33,100.93,3330.69,Month-to-month,Mailed Check,DSL
C00411,Male,0,33,114.03,3762.99,Month-to-month,Credit Card,No
C00412,Female,0,38,34.06,1294.28,One Year,Electronic Check,DSL
C00413,Female,0,10,27.12,271.2,Month-to-month,Mailed Check,No
C00414,Female,0,57,75.77,4318.89,One Year,Mailed Check,No
C00415,Female,0,28,49.03,1372.84,One Year,Electronic Check,No
C00416,Male,0,38,102.81,3906.78,Month-to-month,Credit Card,No
C00417,Male,0,16,87.2,1395.2,One Year,Electronic Check,DSL
C00418,Male,0,21,117.07,2458.47,Month to month,Electronic Check,DSL
C00419,Female,0,6,45.48,272.88,Month-to-month,Electronic Check,
C00420,Female,0,41,68.58,2811.78,Two Year,Electronic Check,Fiber Optic
C00421,Female,0,15,70.12,1051.8,Two Year,Credit Card,
C00422,Female,0,3,43.92,131.76,Month-to-month,Mailed Check,Fiber Optic
C00423,Male,1,43,79.01,3397.43,Month-to-month,Electronic Check,Fiber Optic
C00424,Male,0,47,64.33,3023.51,Month-to-month,Electronic Check,Fiber Optic
C00425,Male,0,14,64.67,905.38,One Year,Bank Transfer,No
C00426,Female,0,66,56.27,3713.82,Two Year,Credit Card,DSL
C00427,Male,1,29,21.69,629.01,Month-to-month,Electronic Check,Fiber Optic
C00428,Female,0,150,72.21,288.84,Two Year,Bank Transfer,DSL
C00429,Male,0,26,53.52,1391.52,Month-to-month,Electronic Check,DSL
C00430,Male,0,12,20.13,241.56,Month-to-month,,Fiber Optic
C00431,Male,0,2,50.79,101.58,Two Year,Bank Transfer,DSL
C00432,Female,0,17,47.86,813.62,Month-to-month,Bank Transfer,Fiber Optic
C00433,Female,0,35,59.34,2076.9,Month-to-month,Credit Card,DSL
C00434,Male,0,10,33.19,331.9,One Year,Bank Transfer,Fiber Optic
C00435,Male,0,43,70.77,3043.11,Month-to-month,,DSL
C00436,Female,0,21,89.24,1874.04,Month-to-month,Electronic Check,DSL
C00437,Male,0,15,83.02,1245.3,Two Year,Bank Transfer,Fiber Optic
C00438,Female,1,35,100.38,3513.3,One Year,Mailed Check,No
C00439,Female,0,60,,3912.0,Two Year,Credit Card,Fiber Optic
C00440,Male,1,44,71.91,3164.04,Month-to-month,Electronic Check,DSL
C00441,Male,0,5,101.04,505.2,Month-to-month,Bank Transfer,No
C00442,Female,0,18,62.77,1129.86,Two Year,Mailed Check,No
C00443,Male,0,21,90.16,1893.36,Month-to-month,Electronic Check,Fiber Optic
C00444,Male,1,72,63.46,4569.12,Month-to-month,Credit Card,Fiber Optic
C00445,Female,0,51,61.77,3150.27,Month-to-month,Bank Transfer,DSL
C00446,Female,0,41,96.02,3936.82,Month-to-month,Credit Card,Fiber Optic
C00447,Female,0,24,37.48,899.52,Month-to-month,Credit Card,DSL
C00448,Female,0,24,53.86,1292.64,Two Year,Bank Transfer,DSL
C00449,Male,0,38,42.42,1611.96,Two Year,Bank Transfer,DSL
C00450,Male,0,44,55.91,2460.04,One Year,Electronic Check,Fiber Optic
C00451,Female,0,57,43.04,2453.28,One Year,Credit Card,DSL
C00452,Female,0,59,77.94,4598.46,Two Year,Bank Transfer,No
C00453,Male,0,34,99.82,3393.88,One Year,Credit Card,DSL
C00454,Female,0,23,98.66,2269.18,Month-to-month,,DSL
C00455,Male,0,43,56.45,2427.35,Month-to-month,Credit Card,Fiber Optic
C00456,Male,0,40,118.88,4755.2,Month-to-month,Electronic Check,Fiber Optic
C00457,Male,0,47,79.39,3731.33,Month-to-month,Credit Card,Fiber Optic
C00458,Male,0,41,59.94,2457.54,Month-to-month,Bank Transfer,DSL
C00459,Male,1,47,103.55,4866.85,Month-to-month,Mailed Check,Fiber Optic
C00460,Male,1,20,92.99,1859.8,Month-to-month,Electronic Check,DSL
C00461,Male,0,65,94.93,6170.45,Month-to-month,Electronic Check,DSL
C00462,Female,0,150,39.61,2693.48,Month-to-month,Mailed Check,DSL
C00463,Female,0,24,66.83,1603.92,Month-to-month,Bank Transfer,Fiber Optic
C00464,Female,0,36,106.18,3822.48,One Year,,DSL
C00465,Female,0,45,70.4,3168.0,Month-to-month,Mailed Check,DSL
C00466,,0,2,88.35,176.7,Two Year,Mailed Check,Fiber Optic
C00467,Male,0,28,78.79,2206.12,Two Year,Credit Card,Fiber Optic
C00468,Female,1,26,104.24,2710.24,One Year,Credit Card,DSL
C00469,Male,1,23,48.46,1114.58,One Year,Bank Transfer,Fiber Optic
C00470,Female,0,36,77.55,2791.8,Two Year,,Fiber Optic
C00471,Male,0,6,32.32,193.92,Month-to-month,Credit Card,Fiber Optic
C00472,Female,0,35,89.02,3115.7,Two Year,Bank Transfer,Fiber Optic
C00473,Male,0,38,93.2,3541.6,One Year,Electronic Check,No
C00474,Female,0,35,24.28,849.8,One Year,Credit Card,DSL
C00475,Female,0,53,87.58,4641.74,Month-to-month,Bank Transfer,DSL
C00476,Female,0,38,61.47,2335.86,Month-to-month,Credit Card,No
C00477,Male,0,59,32.41,1912.19,One Year,Electronic Check,DSL
C00478,Female,0,43,61.99,2665.57,One Year,,DSL
C00479,Female,0,4,39.42,157.68,One Year,Credit Card,Fiber Optic
C00480,Female,0,5,61.56,307.8,Month-to-month,Electronic Check,DSL
C00481,Female,0,68,58.43,3973.24,Month-to-month,,Fiber Optic
C00482,Female,0,45,93.84,4222.8,Month-to-month,Credit Card,Fiber Optic
C00483,Male,0,25,97.42,2435.5,Month-to-month,Credit Card,Fiber Optic
C00484,Female,0,11,80.7,887.7,Month-to-month,Electronic Check,
C00485,Female,0,29,22.27,645.83,Month-to-month,Bank Transfer,Fiber Optic
C00486,Female,1,34,113.1,3845.4,Month-to-month,Credit Card,Fiber Optic
C00487,Male,0,14,88.62,1240.68,Month-to-month,Credit Card,DSL
C00488,Male,0,24,23.42,562.08,Month-to-month,Electronic Check,Fiber Optic
C00489,Female,0,59,101.88,6010.92,Two Year,Electronic Check,DSL
C00490,Female,1,39,40.03,1561.17,One Year,,DSL
C00491,Male,0,26,77.92,2025.92,One Year,Bank Transfer,DSL
C00492,Female,0,43,66.66,2866.38,Month-to-month,Electronic Check,Fiber Optic
C00493,M,0,36,61.98,2231.28,One Year,Bank Transfer,No
C00494,Male,0,39,108.97,4249.83,Month-to-month,Mailed Check,Fiber Optic
C00495,Male,0,61,63.74,3888.14,Two Year,Mailed Check,DSL
C00496,Male,0,16,27.53,440.48,One Year,,DSL
C00497,Female,0,59,114.66,6764.94,One Year,Credit Card,Fiber Optic
C00498,Male,1,6,112.05,672.3,Two Year,,Fiber Optic
C00499,Female,0,56,88.44,4952.64,Month-to-month,Electronic Check,Fiber Optic
C00500,Female,0,8,66.79,534.32,Month-to-month,Electronic Check,DSL
C00501,female,0,27,29.29,790.83,One Year,Credit Card,DSL
C00502,Female,0,71,99.07,7033.97,Month-to-month,Mailed Check,No
C00503,Male,0,27,27.55,743.85,Month-to-month,Bank Transfer,Fiber Optic
C00504,Female,0,46,26.86,1235.56,One Year,Mailed Check,Fiber Optic
C00505,Female,0,41,73.74,3023.34,Month-to-month,Bank Transfer,Fiber Optic
C00506,Male,0,25,36.01,900.25,one year,Bank Transfer,No
C00507,Female,0,18,20.77,373.86,Two Year,Electronic Check,Fiber Optic
C00508,Female,0,12,62.31,747.72,Month-to-month,Electronic Check,Fiber Optic
C00509,Female,0,51,33.72,1719.72,Month-to-month,Bank Transfer,No
C00510,Female,0,39,36.05,1405.95,Month-to-month,Credit Card,DSL
C00511,Female,0,10,27.69,276.9,Month-to-month,Credit Card,DSL
C00512,Male,1,54,40.51,2187.54,Month-to-month,Credit Card,Fiber Optic
C00513,Female,1,29,91.55,2654.95,Month-to-month,Credit Card,DSL
C00514,Female,0,41,100.89,4136.49,Month-to-month,Electronic Check,No
C00515,Male,0,9,65.25,587.25,month to month,Mailed Check,DSL
C00516,Male,0,63,70.66,4451.58,One Year,Mailed Check,Fiber Optic
C00517,Male,0,37,23.27,860.99,Two Year,Bank Transfer,Fiber Optic
C00518,Female,0,14,26.93,377.02,One Year,Credit Card,Fiber Optic
C00519,Female,0,72,45.76,3294.72,Month-to-month,Electronic Check,DSL
C00520,Male,0,39,74.39,2901.21,Month-to-month,Electronic Check,Fiber Optic
C00521,Female,0,40,93.96,3758.4,One Year,Electronic Check,DSL
C00522,Male,0,54,80.5,4347.0,Month-to-month,Bank Transfer,DSL
C00523,,0,3,59.21,177.63,Month-to-month,Electronic Check,DSL
C00524,Female,0,55,31.83,1750.65,Two Year,Bank Transfer,Fiber Optic
C00525,Female,0,33,98.08,3236.64,Month-to-month,Bank Transfer,DSL
C00526,Male,0,71,56.38,4002.98,Month-to-month,Bank Transfer,DSL
C00527,Male,0,19,93.61,1778.59,Two Year,,Fiber Optic
C00528,Male,0,34,71.3,2424.2,Two Year,Electronic Check,No
C00529,Male,0,50,93.87,4693.5,Month-to-month,Electronic Check,Fiber Optic
C00530,Female,0,47,,5204.31,Month-to-month,Mailed Check,DSL
C00531,Female,0,46,112.1,5156.6,One Year,Electronic Check,Fiber Optic
C00532,Female,0,56,73.51,4116.56,One Year,Credit Card,DSL
C00533,Female,0,57,71.15,4055.55,Month-to-month,Credit Card,DSL
C00534,Female,0,51,46.57,2375.07,One Year,Bank Transfer,Fiber Optic
C00535,Female,0,54,113.58,6133.32,Two Year,Bank Transfer,DSL
C00536,Female,0,28,65.79,1842.12,Month-to-month,Bank Transfer,DSL
C00537,Female,0,19,32.76,622.44,Two Year,Mailed Check,DSL
C00538,M,1,27,63.27,1708.29,Two Year,Bank Transfer,Fiber Optic
C00539,Male,0,48,32.71,1570.08,Month-to-month,Mailed Check,Fiber Optic
C00540,Male,0,19,70.25,1334.75,One Year,Bank Transfer,DSL
C00541,Female,0,51,76.13,3882.63,Month-to-month,Credit Card,Fiber Optic
C00542,Female,0,7,53.78,376.46,One Year,Bank Transfer,DSL
C00543,Male,1,29,27.17,787.93,One Year,Electronic Check,Fiber Optic
C00544,Female,0,43,114.35,4917.05,Month-to-month,Bank Transfer,Fiber Optic
C00545,Female,0,69,97.34,6716.46,One Year,electronic check,DSL
C00546,Male,0,58,103.89,6025.62,Two Year,Electronic Check,DSL
C00547,Male,0,8,56.69,453.52,Month-to-month,Electronic Check,DSL
C00548,Female,0,42,96.08,4035.36,Month-to-month,Electronic Check,DSL
C00549,Female,0,42,68.54,2878.68,Month-to-month,Mailed Check,DSL
C00550,Female,0,13,40.11,521.43,One Year,Mailed Check,DSL
C00551,Female,0,26,32.44,843.44,Two Year,Bank Transfer,No
C00552,Female,0,18,54.51,981.18,Two Year,,DSL
C00553,Female,1,42,33.76,1417.92,Month-to-month,Mailed Check,DSL
C00554,Female,0,51,119.83,6111.33,Month-to-month,Bank Transfer,Fiber Optic
C00555,Female,0,16,24.92,398.72,Month-to-month,Bank Transfer,No
C00556,Male,0,3,64.11,192.33,Month-to-month,Mailed Check,Fiber Optic
C00557,Male,0,45,65.21,2934.45,Month-to-month,Mailed Check,Fiber Optic
C00558,Male,0,22,,1101.32,Month-to-month,Bank Transfer,Fiber Optic
C00559,Female,0,23,77.14,1774.22,Month-to-month,Mailed Check,Fiber Optic
C00560,Female,0,59,35.0,2065.0,Two Year,Credit Card,Fiber Optic
C00561,Female,0,62,98.39,6100.18,One Year,Electronic Check,DSL
C00562,Male,1,68,53.24,3620.32,One Year,Electronic Check,DSL
C00563,Male,0,54,79.13,4273.02,Month-to-month,Credit Card,Fiber Optic
C00564,Male,0,57,91.56,5218.92,Two Year,Credit Card,DSL
C00565,Male,1,23,108.9,2504.7,One Year,Bank Transfer,DSL
C00566,Female,0,60,103.58,6214.8,Two Year,Bank Transfer,DSL
C00567,Male,0,55,80.83,4445.65,Month-to-month,Electronic Check,Fiber Optic
C00568,Male,0,63,58.84,3706.92,Month-to-month,Bank Transfer,DSL
C00569,Female,0,56,70.32,3937.92,Month-to-month,Electronic Check,Fiber Optic
C00570,Male,1,55,,5327.85,Month-to-month,Bank Transfer,Fiber Optic
C00571,Female,1,25,107.75,2693.75,One Year,Bank Transfer,Fiber Optic
C00572,Female,0,26,30.38,789.88,Two Year,Electronic Check,DSL
C00573,,0,49,58.49,2866.01,Month-to-month,Credit Card,DSL
C00574,Female,0,63,97.61,6149.43,Month to month,Credit Card,Fiber Optic
C00575,Female,0,45,63.17,2842.65,One Year,Bank Transfer,Fiber Optic
C00576,Female,0,39,53.22,2075.58,Month-to-month,Credit Card,DSL
C00577,Male,0,65,61.13,3973.45,One Year,Bank Transfer,DSL
C00578,Female,1,69,80.28,5539.32,One Year,Mailed Check,Fiber Optic
C00579,Male,1,56,119.98,6718.88,Month-to-month,Mailed Check,DSL
C00580,Male,0,9,69.3,623.7,Two Year,Mailed Check,No
C00581,Male,0,70,40.85,2859.5,Month-to-month,Credit Card,Fiber Optic
C00582,Female,0,28,36.28,1015.84,Two Year,Credit Card,DSL
C00583,Male,0,45,24.23,1090.35,One Year,Electronic Check,Fiber Optic
C00584,Male,0,26,75.88,1972.88,Two Year,Credit Card,DSL
C00585,Female,0,28,74.46,2084.88,Month-to-month,Bank Transfer,Fiber Optic
C00586,Male,0,40,40.52,1620.8,Month-to-month,Electronic Check,Fiber Optic
C00587,M,0,15,89.53,1342.95,Month-to-month,Credit Card,DSL
C00588,Male,0,6,94.11,564.66,Month-to-month,Electronic Check,DSL
C00589,Male,1,27,45.91,1239.57,Two Year,Credit Card,Fiber Optic
C00590,Male,0,38,54.41,2067.58,month to month,Bank Transfer,Fiber Optic
C00591,Male,0,68,119.05,8095.4,Two Year,Mailed Check,Fiber Optic
C00592,Female,0,64,57.43,3675.52,Month-to-month,Mailed Check,DSL
C00593,Male,0,30,96.08,2882.4,Month-to-month,Bank Transfer,DSL
C00594,Male,1,3,65.27,195.81,Two Year,Electronic Check,DSL
C00595,Female,0,62,99.33,6158.46,Month-to-month,Mailed Check,DSL
C00596,Male,0,12,96.9,1162.8,One Year,Credit Card,DSL
C00597,Female,0,30,,2603.4,Month-to-month,Credit Card,DSL
C00598,Male,0,38,105.48,4008.24,Two Year,Electronic Check,DSL
C00599,Male,0,60,113.92,6835.2,One Year,Electronic Check,DSL
C00600,Male,0,38,78.0,2964.0,One Year,Bank Transfer,DSL
C00601,Male,0,15,43.75,656.25,Month-to-month,Mailed Check,Fiber Optic
C00602,Male,0,18,59.86,1077.48,Month-to-month,Electronic Check,Fiber Optic
C00603,Male,0,52,95.83,4983.16,Two Year,Mailed Check,Fiber Optic
C00604,Male,0,29,85.09,2467.61,Two Year,Mailed Check,DSL
C00605,Male,0,60,37.78,2266.8,Month-to-month,Credit Card,Fiber Optic
C00606,Male,0,21,25.12,527.52,Month-to-month,Electronic Check,Fiber Optic
C00607,Male,1,17,88.3,1501.1,Month-to-month,Bank Transfer,No
C00608,Male,1,18,45.11,811.98,Month-to-month,Electronic Check,No
C00609,Female,0,57,69.97,3988.29,One Year,Mailed Check,No
C00610,Female,0,37,94.67,3502.79,Month-to-month,Credit Card,Fiber Optic
C00611,Male,0,60,76.27,4576.2,Month-to-month,Electronic Check,DSL
C00612,Female,0,38,28.33,1076.54,One Year,Electronic Check,Fiber Optic
C00613,Female,0,12,38.56,462.72,Month-to-month,Electronic Check,Fiber Optic
C00614,Male,0,1,41.93,41.93,One Year,Bank Transfer,Fiber Optic
C00615,Female,0,58,45.79,2655.82,Two Year,Bank Transfer,DSL
C00616,Female,0,3,76.54,229.62,Month-to-month,Bank Transfer,Fiber Optic
C00617,Male,1,63,70.4,4435.2,One Year,Bank Transfer,DSL
C00618,Male,0,21,40.32,846.72,Month-to-month,Credit Card,DSL
C00619,Female,0,23,26.76,615.48,Month-to-month,Credit Card,Fiber Optic
C00620,Female,0,9,37.14,334.26,Month-to-month,Bank Transfer,Fiber Optic
C00621,Male,0,55,118.44,6514.2,Month-to-month,Mailed Check,Fiber Optic
C00622,Male,1,19,66.85,1270.15,Month-to-month,Bank Transfer,No
C00623,Male,0,62,106.73,6617.26,Month-to-month,Bank Transfer,Fiber Optic
C00624,Male,0,39,104.88,4090.32,Two Year,Mailed Check,Fiber Optic
C00625,,0,27,71.15,1921.05,One Year,Electronic Check,Fiber Optic
C00626,Male,1,46,90.67,4170.82,Two Year,Mailed Check,DSL
C00627,Male,0,34,39.28,1335.52,One Year,Mailed Check,Fiber Optic
C00628,Female,0,33,88.84,2931.72,Month-to-month,Credit Card,Fiber Optic
C00629,Male,0,50,47.24,2362.0,Month-to-month,Electronic Check,Fiber Optic
C00630,Male,0,20,103.21,2064.2,Month-to-month,Mailed Check,DSL
C00631,Female,0,40,28.37,1134.8,Month-to-month,Bank Transfer,Fiber Optic
C00632,Female,0,-5,97.31,5643.98,one year,Mailed Check,DSL
C00633,Female,0,31,29.99,929.69,Month-to-month,Credit Card,Fiber Optic
C00634,Female,0,38,108.12,4108.56,Month-to-month,Mailed Check,No
C00635,Male,0,45,50.42,2268.9,Month-to-month,Bank Transfer,DSL
C00636,Male,0,41,85.44,3503.04,Month-to-month,Electronic Check,DSL
C00637,Female,0,9,68.75,618.75,Month-to-month,Credit Card,Fiber Optic
C00638,Male,1,9,56.63,509.67,Month-to-month,Electronic Check,Fiber Optic
C00639,Male,0,63,84.54,5326.02,One Year,Credit Card,Fiber Optic
C00640,Male,0,22,114.75,2524.5,Month-to-month,Bank Transfer,DSL
C00641,Male,0,16,24.13,386.08,One Year,Credit Card,No
C00642,Male,0,32,111.89,3580.48,Month-to-month,Electronic Check,Fiber Optic
C00643,Male,0,66,,5340.06,Month-to-month,Electronic Check,DSL
C00644,Male,0,14,100.73,1410.22,Two Year,Mailed Check,Fiber Optic
C00645,Male,0,38,,2218.82,One Year,Electronic Check,No
C00646,Female,0,8,67.18,537.44,Month-to-month,Mailed Check,Fiber Optic
C00647,Female,0,21,106.89,2244.69,Two Year,Electronic Check,Fiber Optic
C00648,Female,0,56,61.48,3442.88,Month-to-month,Mailed Check,DSL
C00649,Female,0,46,73.47,3379.62,month to month,Bank Transfer,DSL
C00650,Male,0,43,22.02,946.86,One Year,Mailed Check,DSL
C00651,Male,0,46,35.86,1649.56,One Year,Electronic Check,DSL
C00652,Female,0,48,84.17,4040.16,Month-to-month,Bank Transfer,DSL
C00653,Female,0,70,91.7,6419.0,Month-to-month,Credit Card,Fiber Optic
C00654,Female,0,31,78.26,2426.06,Two Year,Electronic Check,Fiber Optic
C00655,,0,33,34.33,1132.89,Month-to-month,Mailed Check,Fiber Optic
C00656,Male,0,44,64.54,2839.76,Month-to-month,Credit Card,DSL
C00657,Male,0,71,55.51,3941.21,Month-to-month,Mailed Check,DSL
C00658,Male,1,8,,556.56,Two Year,Credit Card,DSL
C00659,Female,1,2,107.03,214.06,Month-to-month,Bank Transfer,DSL
C00660,Female,0,17,97.59,1659.03,One Year,Electronic Check,Fiber Optic
C00661,Male,0,52,28.4,1476.8,One Year,Bank Transfer,DSL
C00662,Female,0,45,109.03,4906.35,Month-to-month,Electronic Check,Fiber Optic
C00663,Female,0,37,67.18,2485.66,One Year,Credit Card,DSL
C00664,Male,0,42,94.39,-500.0,Two Year,Bank Transfer,Fiber Optic
C00665,Male,0,44,34.0,1496.0,Month-to-month,Electronic Check,DSL
C00666,Male,0,38,87.07,3308.66,Month-to-month,Credit Card,DSL
C00667,Male,0,6,43.63,261.78,Two Year,Bank Transfer,Fiber Optic
C00668,Male,0,68,63.84,4341.12,One Year,Bank Transfer,DSL
C00669,Male,0,51,21.69,1106.19,Month-to-month,Bank Transfer,Fiber Optic
C00670,Male,0,35,35.16,1230.6,One Year,Bank Transfer,Fiber Optic
C00671,Male,1,58,29.21,1694.18,One Year,Mailed Check,DSL
C00672,Female,0,57,43.97,2506.29,One Year,Credit Card,DSL
C00673,Male,0,6,30.0,180.0,Two Year,Mailed Check,Fiber Optic
C00674,Female,0,13,89.19,1159.47,Month-to-month,Credit Card,Fiber Optic
C00675,Male,1,59,22.9,1351.1,Month-to-month,Credit Card,DSL
C00676,Female,0,30,81.77,2453.1,One Year,Credit Card,DSL
C00677,Male,0,2,34.07,68.14,Month-to-month,Electronic Check,Fiber Optic
C00678,Male,0,58,114.52,6642.16,One Year,Credit Card,DSL
C00679,Female,0,36,113.31,4079.16,Month-to-month,Bank Transfer,DSL
C00680,Female,0,72,42.55,3063.6,Month-to-month,Mailed Check,Fiber Optic
C00681,Female,0,45,81.44,3664.8,Month-to-month,Bank Transfer,Fiber Optic
C00682,Male,0,9,22.8,205.2,One Year,Bank Transfer,DSL
C00683,Male,1,65,113.18,7356.7,One Year,Mailed Check,DSL
C00684,Female,0,50,72.3,3615.0,Month-to-month,Bank Transfer,Fiber Optic
C00685,Female,0,32,24.32,778.24,Month-to-month,Electronic Check,No
C00686,Female,0,43,54.25,2332.75,Month-to-month,,Fiber Optic
C00687,Female,0,54,27.68,1494.72,One Year,Bank Transfer,DSL
C00688,Male,1,47,59.29,2786.63,Month-to-month,Mailed Check,Fiber Optic
C00689,Female,0,14,86.99,1217.86,One Year,Bank Transfer,DSL
C00690,Male,0,48,66.99,3215.52,Month-to-month,Mailed Check,DSL
C00691,Male,0,55,58.37,3210.35,Month-to-month,Credit Card,Fiber Optic
C00692,Male,0,29,31.92,925.68,One Year,Credit Card,No
C00693,Female,0,47,44.49,2091.03,Month-to-month,Electronic Check,Fiber Optic
C00694,Male,0,63,30.01,1890.63,Month-to-month,Mailed Check,DSL
C00695,Male,0,19,100.75,1914.25,Month-to-month,Mailed Check,DSL
